ID,Latitud,Longitud
P16030,42.448,-5.255
P7168,39.543,-4.703
P18937,43.211,-2.916
P2239,37.728,-3.790
P3905,38.371,-3.450
P4554,38.646,-5.040
P7772,39.635,-0.869
P13131,41.560,-2.926
P5940,38.983,-0.853
P6579,39.348,-6.711
P2114,37.677,-3.728
P3242,38.144,-4.793
P3717,38.344,-7.147
P531,36.916,-3.253
P12469,41.396,-5.000
P7891,39.742,-2.358
P2843,38.000,-5.810
P6056,39.104,-2.779
P767,37.074,-3.623
P1739,37.547,-5.244
P12921,41.550,-6.134
P3175,37.985,-0.927
P15890,42.354,-2.686
P2841,38.000,-5.937
P5729,39.046,-5.035
P17951,42.961,-9.072
P13015,41.390,0.136
P15999,42.442,-7.354
P13942,41.838,-4.323
P2078,37.700,-6.000
P3279,38.094,-2.444
P15191,42.131,-1.955
P16004,42.446,-7.016
P3159,38.026,-1.940
P2265,37.683,-2.149
P4468,38.516,-1.655
P6633,39.316,-3.221
P10146,40.598,-6.659
P14056,41.883,-8.014
P14582,42.042,-7.346
P15386,42.134,-0.740
P2778,37.872,-1.822
P15847,42.399,-5.594
P1734,37.549,-5.559
P8883,40.148,-5.280
P9183,40.239,-4.428
P2953,38.047,-6.888
P12239,41.161,-0.285
P1660,37.459,-2.980
P10749,40.780,-3.821
P15977,42.047,3.170
P7971,39.849,-6.521
P8597,40.040,-4.498
P17135,42.718,-3.211
P407,36.784,-2.198
P12401,41.169,0.515
P7456,39.625,-3.598
P19106,43.270,-3.325
P4279,38.545,-4.914
P18905,43.247,-5.109
P6717,39.395,-7.100
P9163,40.250,-5.738
P12218,41.220,-1.678
P16687,42.251,3.130
P3283,38.085,-2.191
P11782,41.071,-1.688
P5554,38.998,-6.707
P12611,41.450,-5.733
P7707,39.746,-5.090
P6814,39.283,-0.830
P472,36.845,-2.507
P11964,41.001,0.830
P446,36.884,-4.128
P6714,39.393,-7.294
P820,37.149,-6.501
P5152,38.825,-3.626
P16177,42.492,-7.423
P16362,42.547,-6.882
P14802,42.088,-4.316
P16280,42.371,-0.450
P12358,41.293,-2.339
P11891,41.183,-4.007
P10448,40.697,-5.143
P8963,39.997,-0.056
P1054,37.250,-5.686
P10340,40.614,-3.101
P17098,42.750,-5.728
P9006,40.198,-6.720
P225,36.699,-5.627
P15483,42.300,-6.135
P11177,40.930,-3.816
P1188,37.287,-4.306
P5130,38.846,-5.037
P13931,41.846,-5.061
P15827,42.396,-6.947
P11802,41.014,-0.364
P2715,37.950,-5.810
P8285,39.948,-5.348
P11743,41.137,-4.274
P14597,42.050,-6.337
P10918,40.778,-1.905
P6853,39.443,-7.295
P13284,41.628,-3.726
P12878,41.251,1.657
P17246,42.786,-7.838
P1513,37.447,-5.120
P5475,38.880,-2.018
P405,36.800,-2.697
P15542,42.238,-2.151
P4341,38.437,-0.958
P15599,42.052,1.683
P10723,40.799,-5.538
P1654,37.468,-3.357
P17058,42.725,-8.449
P11632,41.035,-2.088
P13863,41.554,1.625
P8131,39.899,-5.609
P10916,40.783,-2.037
P236,36.695,-4.942
P13764,41.796,-4.994
P4347,38.419,-0.576
P10345,40.605,-2.772
P15900,42.333,-2.010
P7991,39.847,-5.219
P1835,37.599,-6.504
P15057,41.948,0.929
P16876,42.675,-8.447
P18178,43.050,-5.932
P15510,42.288,-4.311
P3258,38.128,-3.777
P3791,38.293,-2.434
P18035,42.971,-3.337
P14160,41.796,-1.036
P420,36.900,-5.750
P3891,38.388,-4.342
P16119,42.258,0.759
P12150,41.300,-6.200
P10079,40.476,-1.857
P10995,40.900,-6.265
P2462,37.850,-5.810
P11932,41.105,-1.287
P8046,39.767,-1.640
P12629,41.441,-4.533
P14171,41.763,-0.300
P18071,42.891,-0.883
P12371,41.263,-1.475
P18369,43.097,-5.179
P7091,39.383,-0.823
P12087,41.127,-0.620
P18777,43.128,-1.824
P9014,40.200,-6.196
P14624,42.041,-4.519
P15783,42.075,2.091
P14817,42.069,-3.306
P16580,42.585,-4.100
P563,37.000,-5.875
P9485,40.312,-3.049
P10061,40.512,-3.040
P3547,38.169,-1.741
P12051,41.212,-3.009
P16930,42.694,-4.776
P17547,42.683,0.326
P17828,42.946,-5.045
P5353,38.756,-0.292
P3815,38.235,-0.909
P12783,41.492,-4.665
P18040,42.962,-2.996
P8003,39.839,-4.437
P12108,41.054,0.769
P8184,39.836,-2.157
P17590,42.863,-8.999
P16088,42.359,-1.332
P1419,37.381,-3.926
P3117,38.091,-4.604
P15161,42.183,-3.976
P6342,39.216,-3.225
P12643,41.425,-3.599
P17791,42.940,-7.570
P5719,39.050,-5.678
P12641,41.428,-3.733
P13998,41.725,-0.571
P7691,39.750,-6.130
P14982,42.135,-4.113
P11372,40.868,-0.443
P17779,42.926,-8.388
P8182,39.840,-2.287
P19047,43.292,-7.372
P12680,41.349,-1.136
P12304,41.350,-5.933
P15851,42.398,-5.323
P4892,38.664,-1.582
P12949,41.537,-4.263
P17601,42.879,-8.250
P18336,43.092,-7.436
P7857,39.791,-4.568
P1730,37.550,-5.811
P13598,41.745,-4.861
P1826,37.595,-7.071
P7614,39.636,-2.169
P11455,41.038,-4.343
P6037,39.133,-4.002
P12493,41.371,-3.401
P2982,38.046,-5.048
P5407,38.949,-6.386
P9471,40.332,-3.967
P4172,38.462,-3.064
P2752,37.921,-3.467
P5586,38.992,-4.649
P15106,42.188,-7.686
P18501,43.125,-8.464
P14528,41.810,0.713
P6787,39.349,-2.573
P16208,42.498,-5.322
P15130,42.200,-6.067
P18861,43.231,-8.125
P16203,42.499,-5.661
P10437,40.700,-5.868
P14889,41.861,1.526
P9787,40.383,-2.060
P3864,38.400,-6.064
P10460,40.688,-4.351
P1324,37.304,-2.798
P5444,38.932,-4.008
P17804,42.948,-6.682
P8328,39.898,-2.545
P13166,41.476,-0.592
P12182,41.284,-4.070
P9018,40.200,-5.935
P1868,37.589,-4.424
P11205,40.880,-1.965
P3139,38.065,-3.208
P6155,39.200,-5.806
P3260,38.125,-3.650
P10220,40.524,-1.789
P14669,41.965,-1.494
P12354,41.301,-2.605
P672,37.033,-4.062
P4744,38.628,-1.969
P18739,43.190,-4.424
P11201,40.889,-2.229
P15399,42.092,0.134
P18895,43.250,-5.794
P12932,41.548,-5.399
P7843,39.799,-5.479
P7919,39.670,-0.541
P18585,43.105,-2.715
P13777,41.785,-4.123
P14799,42.091,-4.518
P16736,42.649,-5.592
P15478,42.299,-6.473
P12548,41.233,0.254
P6933,39.384,-2.118
P4558,38.644,-4.784
P12762,41.500,-6.067
P13408,41.699,-6.469
P18890,43.250,-6.137
P9881,40.499,-5.474
P16676,42.305,2.391
P9048,40.182,-3.971
P7916,39.679,-0.735
P8907,40.127,-3.711
P117,36.499,-5.628
P1400,37.397,-5.120
P10863,40.849,-5.537
P12259,41.089,1.039
P6046,39.121,-3.422
P13307,41.588,-2.189
P7272,39.597,-6.779
P759,37.084,-4.123
P15951,42.169,1.426
P7825,39.798,-6.651
P13813,41.722,-1.712
P5057,38.656,-0.300
P11649,40.992,-0.963
P7267,39.595,-7.103
P18518,43.143,-7.301
P2024,37.577,-1.966
P14181,41.729,0.369
P6884,39.448,-5.288
P15794,42.022,2.828
P10715,40.800,-6.066
P3672,38.224,-1.865
P7617,39.629,-1.974
P17382,42.571,1.404
P13961,41.813,-3.049
P11064,40.821,-1.704
P9808,40.328,-0.684
P11315,40.986,-4.212
P14457,41.984,-4.050
P963,37.187,-4.308
P17516,42.776,-1.778
P3846,38.394,-7.211
P13522,41.483,1.148
P15062,41.928,1.264
P8739,40.096,-5.020
P5564,39.000,-6.064
P3303,38.035,-0.923
P14187,41.706,0.769
P8919,40.109,-2.927
P15988,42.432,-8.099
P7712,39.743,-4.765
P16381,42.549,-5.593
P12937,41.546,-5.065
P15171,42.169,-3.302
P1661,37.457,-2.917
P4689,38.699,-5.488
P3901,38.377,-3.705
P8354,39.835,-0.853
P4406,38.599,-5.616
P6920,39.410,-2.958
P4954,38.796,-6.898
P18070,42.894,-0.951
P15045,41.992,0.125
P4302,38.521,-3.445
P2710,37.950,-6.127
P11593,41.093,-4.673
P17465,42.848,-5.250
P15981,42.422,-8.573
P17136,42.716,-3.143
P280,36.734,-4.132
P11147,40.950,-5.801
P14419,41.998,-6.605
P16428,42.496,-2.407
P8223,39.555,2.898
P8752,40.086,-4.170
P15637,42.337,-7.758
P5341,38.792,-1.060
P5448,38.928,-3.751
P1442,37.344,-2.482
P1385,37.400,-6.063
P4272,38.548,-5.361
P10338,40.617,-3.233
P8922,40.104,-2.731
P16789,42.583,-1.995
P5023,38.745,-2.475
P16931,42.693,-4.708
P14182,41.725,0.435
P19707,43.500,-6.069
P1900,37.542,-2.409
P879,37.104,-2.808
P5592,38.987,-4.264
P9312,40.297,-5.148
P3252,38.135,-4.158
P6650,39.284,-2.124
P6221,39.113,-1.553
P19603,43.377,-1.808
P15820,42.392,-7.421
P9066,40.156,-2.794
P11738,41.142,-4.606
P1622,37.498,-5.371
P2448,37.848,-6.696
P12700,41.287,0.193
P8661,39.910,-0.325
P4199,38.404,-1.343
P8918,40.111,-2.992
P1794,37.470,-1.783
P3354,38.200,-5.873
P15224,42.035,0.263
P2450,37.849,-6.569
P3936,38.309,-1.477
P12076,41.158,-1.349
P9373,40.198,-1.154
P12462,41.399,-5.467
P10101,40.416,-0.414
P18391,43.078,-3.675
P527,36.922,-3.503
P5136,38.842,-4.652
P11100,40.709,0.668
P9371,40.204,-1.284
P10044,40.535,-4.158
P16420,42.511,-2.949
P13258,41.649,-5.465
P14689,41.906,-0.153
P14693,41.892,0.115
P19435,43.386,-4.145
P9383,40.169,-0.500
P16644,42.438,0.234
P12712,41.242,0.989
P5048,38.684,-0.875
P16962,42.652,-2.602
P5257,38.899,-6.450
P18494,43.114,-8.943
P9618,40.376,-3.637
P12554,41.212,0.652
P1616,37.500,-5.748
P18715,43.200,-6.069
P13471,41.641,-2.253
P4964,38.800,-6.257
P18097,42.803,0.884
P10147,40.599,-6.593
P12814,41.451,-2.597
P18681,43.176,-8.397
P10516,40.578,-0.664
P12504,41.353,-2.669
P13481,41.617,-1.585
P19034,43.279,-8.264
P12016,41.248,-5.335
P14275,41.943,-4.723
P10578,40.750,-5.802
P1608,37.500,-6.252
P15549,42.222,-1.679
P15150,42.193,-4.718
P16407,42.530,-3.830
P15175,42.163,-3.033
P9592,40.398,-5.343
P13495,41.579,-0.650
P6458,39.296,-5.096
P15494,42.298,-5.392
P7492,39.552,-1.265
P6659,39.263,-1.543
P11226,40.824,-0.579
P4212,38.366,-0.516
P7765,39.655,-1.322
P16312,42.251,1.706
P340,36.758,-2.948
P17485,42.831,-3.888
P7171,39.540,-4.509
P17641,42.899,-5.523
P2782,37.862,-1.569
P1426,37.371,-3.487
P15823,42.394,-7.218
P16346,42.534,-7.967
P18762,43.159,-2.850
P18756,43.169,-3.260
P5458,38.913,-3.109
P15910,42.309,-1.335
P3540,38.185,-2.185
P8276,39.950,-5.935
P1995,37.628,-3.793
P7623,39.615,-1.585
P17493,42.821,-3.343
P6722,39.397,-6.776
P13254,41.650,-5.732
P19115,43.255,-2.708
P6932,39.386,-2.183
P5171,38.793,-2.408
P16101,42.321,-0.454
P10330,40.628,-3.760
P7581,39.688,-4.311
P4545,38.649,-5.616
P5462,38.906,-2.852
P11999,41.249,-6.465
P2287,37.627,-0.763
P5900,39.071,-3.424
P4048,38.397,-2.556
P1205,37.266,-3.240
P9019,40.200,-5.869
P14001,41.716,-0.371
P18217,43.019,-3.267
P18420,43.023,-1.694
P732,37.100,-5.812
P13127,41.567,-3.193
P10430,40.700,-6.330
P10484,40.655,-2.770
P13193,41.380,1.204
P1968,37.649,-5.495
P279,36.735,-4.194
P10196,40.570,-3.367
P14780,42.100,-5.798
P4200,38.401,-1.280
P10428,40.699,-6.462
P5723,39.048,-5.421
P16331,42.162,2.982
P10247,40.446,-0.017
P11426,41.050,-6.265
P4539,38.650,-6.000
P15278,42.233,-8.025
P19268,43.335,-4.077
P5406,38.949,-6.450
P8067,39.707,-0.277
P17856,42.916,-3.135
P17115,42.742,-4.571
P6351,39.201,-2.645
P5162,38.810,-2.985
P2072,37.699,-6.379
P2472,37.847,-5.178
P16518,42.578,-8.307
P15737,42.245,-1.002
P12675,41.363,-1.468
P17284,42.798,-5.251
P7184,39.526,-3.666
P15270,42.222,-8.565
P17612,42.891,-7.500
P15082,41.838,2.601
P9609,40.386,-4.228
P11648,40.994,-1.029
P5034,38.721,-1.771
P13178,41.437,0.207
P16748,42.644,-4.777
P866,37.124,-3.621
P5446,38.930,-3.880
P9897,40.489,-4.422
P9575,40.399,-6.460
P16194,42.500,-6.271
P14704,41.852,0.852
P18331,43.087,-7.778
P3475,38.249,-6.318
P6204,39.151,-2.647
P7399,39.643,-7.299
P17198,42.542,1.060
P352,36.850,-6.000
P6206,39.147,-2.519
P11906,41.162,-3.011
P11800,41.021,-0.496
P2223,37.743,-4.800
P14356,41.760,0.708
P8733,40.099,-5.412
P18030,42.978,-3.678
P8029,39.804,-2.745
P5399,38.946,-6.900
P12404,41.158,0.713
P4700,38.693,-4.783
P7505,39.514,-0.423
P11911,41.153,-2.679
P1781,37.498,-2.601
P12085,41.133,-0.753
P1182,37.292,-4.682
P4809,38.746,-6.897
P14680,41.934,-0.756
P6391,39.005,1.470
P15825,42.395,-7.083
P16777,42.608,-2.809
P11368,40.880,-0.707
P10346,40.603,-2.706
P18872,43.242,-7.371
P18954,43.175,-1.752
P11325,40.974,-3.549
P8941,40.062,-1.490
P13096,41.598,-5.265
P9946,40.401,-1.205
P13149,41.523,-1.725
P4582,38.617,-3.249
P1187,37.288,-4.368
P15369,42.179,-1.885
P10858,40.850,-5.868
P4191,38.424,-1.853
P16260,42.426,-1.801
P969,37.181,-3.932
P650,37.049,-5.437
P9907,40.478,-3.765
P1071,37.241,-4.620
P281,36.722,-3.510
P11187,40.915,-3.154
P15343,42.227,-3.638
P2503,37.815,-3.218
P6677,39.212,-0.383
P4706,38.689,-4.399
P1956,37.650,-6.252
P9814,40.309,-0.292
P9450,40.348,-5.344
P2002,37.618,-3.352
P10860,40.850,-5.736
P15946,42.189,1.090
P14279,41.940,-4.454
P8803,39.984,-0.842
P15350,42.216,-3.165
P5703,39.048,-6.708
P15141,42.198,-5.325
P12720,41.209,1.519
P3811,38.246,-1.163
P28,36.199,-5.567
P11432,41.050,-5.867
P6578,39.347,-6.776
P369,36.845,-4.940
P14016,41.664,0.631
P6484,39.271,-3.417
P4395,38.599,-6.320
P11297,40.998,-5.404
P867,37.123,-3.558
P13366,41.396,1.740
P7054,39.466,-3.215
P17086,42.749,-6.544
P18386,43.084,-4.017
P2099,37.692,-4.675
P8154,39.885,-4.110
P19840,43.549,-5.449
P16637,42.461,-0.239
P11487,40.989,-2.223
P7644,39.340,3.065
P9473,40.330,-3.835
P1764,37.526,-3.670
P11276,40.997,-6.795
P15539,42.244,-2.353
P12503,41.355,-2.736
P1678,37.422,-1.849
P3496,38.245,-4.982
P1293,37.343,-4.744
P8764,40.070,-3.386
P8269,39.949,-6.391
P11574,41.100,-5.934
P1553,37.398,-2.605
P11198,40.895,-2.427
P5436,38.940,-4.522
P17095,42.750,-5.932
P3880,38.396,-5.044
P13147,41.527,-1.858
P159,36.600,-5.938
P8168,39.866,-3.199
P202,36.647,-5.130
P7436,39.645,-4.896
P19922,43.590,-7.586
P4484,38.472,-0.635
P1376,37.398,-6.628
P7127,39.542,-7.361
P5208,38.693,-0.041
P11284,41.000,-6.265
P18941,43.203,-2.642
P1881,37.574,-3.606
P7309,39.589,-4.378
P4015,38.442,-4.660
P13666,41.613,-0.313
P9162,40.250,-5.803
P3792,38.291,-2.370
P2020,37.586,-2.218
P15746,42.218,-0.395
P17232,42.768,-8.791
P15267,42.218,-8.767
P12062,41.191,-2.278
P16934,42.691,-4.504
P16118,42.262,0.692
P16079,42.381,-1.940
P14660,41.986,-2.099
P2833,37.999,-6.444
P7826,39.798,-6.586
P10386,40.499,-0.078
P487,36.950,-6.000
P7820,39.796,-6.976
P16149,42.127,2.775
P6744,39.398,-5.353
P14429,42.000,-5.933
P9200,40.219,-3.315
P10621,40.710,-2.965
P16778,42.606,-2.741
P1499,37.450,-6.000
P6593,39.350,-5.806
P13318,41.562,-1.455
P6311,39.247,-5.225
P4144,38.494,-4.851
P12969,41.510,-2.928
P7878,39.766,-3.203
P7608,39.648,-2.558
P19452,43.361,-2.909
P5916,39.043,-2.395
P5309,38.863,-3.111
P14545,41.740,1.848
P3598,38.298,-6.573
P6372,39.153,-1.292
P1381,37.400,-6.314
P19227,43.347,-6.893
P19222,43.344,-7.236
P8882,40.148,-5.346
P10501,40.619,-1.651
P11941,41.080,-0.691
P13500,41.563,-0.317
P18680,43.175,-8.466
P3732,38.350,-6.191
P7131,39.545,-7.102
P15237,41.986,1.135
P12769,41.499,-5.600
P16328,42.177,2.781
P6315,39.245,-4.967
P16657,42.388,1.112
P16769,42.621,-3.351
P9063,40.161,-2.990
P3643,38.277,-3.709
P587,36.988,-4.375
P892,37.077,-1.995
P16946,42.678,-3.689
P16823,42.484,0.307
P11655,40.974,-0.566
P8599,40.038,-4.367
P9159,40.250,-6.000
P7589,39.679,-3.791
P34,36.250,-5.938
P15881,42.369,-3.294
P2137,37.638,-2.278
P6321,39.241,-4.580
P17053,42.718,-8.789
P17948,42.955,-9.277
P2785,37.854,-1.380
P540,36.900,-2.692
P10198,40.567,-3.235
P13696,41.500,1.686
P5578,38.997,-5.164
P13788,41.771,-3.386
P6780,39.361,-3.025
P10162,40.599,-5.605
P8327,39.900,-2.610
P18726,43.198,-5.315
P7488,39.562,-1.524
P15137,42.199,-5.595
P15044,41.995,0.057
P10093,40.440,-0.939
P9363,40.224,-1.807
P109,36.500,-6.124
P18155,43.041,-7.504
P15929,42.252,-0.054
P11615,41.067,-3.214
P4595,38.593,-2.419
P15688,42.338,-4.310
P10465,40.683,-4.022
P1380,37.399,-6.377
P15992,42.436,-7.828
P12191,41.273,-3.472
P16266,42.411,-1.396
P16495,42.274,2.116
P2107,37.685,-4.170
P18771,43.141,-2.234
P14278,41.941,-4.522
P4456,38.543,-2.421
P8122,39.900,-6.196
P10525,40.549,-0.073
P14714,41.811,1.520
P11806,41.001,-0.099
P15750,42.205,-0.126
P19224,43.345,-7.099
P1450,37.327,-1.980
P398,36.813,-3.133
P15584,42.113,0.676
P10364,40.564,-1.523
P2511,37.802,-2.712
P15762,42.163,0.681
P15481,42.300,-6.270
P9329,40.283,-4.034
P5052,38.672,-0.620
P18024,42.985,-4.088
P10623,40.707,-2.833
P7726,39.730,-3.855
P7859,39.789,-4.438
P7587,39.681,-3.921
P10591,40.745,-4.944
P3177,37.979,-0.800
P10097,40.428,-0.676
P3782,38.310,-3.007
P2120,37.669,-3.350
P3756,38.342,-4.662
P8008,39.834,-4.112
P11227,40.821,-0.513
P6636,39.311,-3.027
P9431,40.349,-6.590
P2722,37.948,-5.367
P598,36.976,-3.688
P13181,41.426,0.406
P11447,41.045,-4.873
P15354,42.209,-2.896
P11153,40.949,-5.404
P13697,41.495,1.752
P4336,38.451,-1.276
P14573,42.034,-7.952
P19256,43.345,-4.901
P11020,40.892,-4.611
P11067,40.813,-1.506
P14318,41.877,-1.836
P4906,38.625,-0.687
P10775,40.735,-2.106
P2376,37.765,-3.220
P1087,37.224,-3.617
P19073,43.299,-5.588
P14988,42.128,-3.708
P3649,38.268,-3.327
P6661,39.258,-1.414
P7850,39.796,-5.024
P6308,39.248,-5.419
P8629,39.994,-2.410
P10319,40.640,-4.484
P13518,41.499,0.882
P7970,39.849,-6.586
P16434,42.483,-2.001
P359,36.849,-5.564
P13043,41.278,1.994
P19585,43.434,-4.006
P3679,38.207,-1.420
P12496,41.367,-3.202
P1386,37.400,-6.000
P16858,42.336,2.667
P17624,42.898,-6.682
P18010,42.996,-5.044
P309,36.794,-4.878
P17961,42.976,-8.390
P2741,37.935,-4.163
P17918,42.741,1.082
P5135,38.843,-4.717
P7437,39.644,-4.831
P1953,37.649,-6.441
P3405,38.149,-2.632
P15879,42.372,-3.429
P12046,41.220,-3.341
P18413,43.039,-2.172
P3285,38.081,-2.064
P19053,43.296,-6.961
P3979,38.446,-6.957
P14497,41.909,-1.363
P2483,37.840,-4.482
P16470,42.377,0.432
P6748,39.396,-5.094
P16513,42.571,-8.647
P16268,42.406,-1.260
P19727,43.475,-3.523
P19825,43.549,-6.482
P13490,41.593,-0.984
P16558,42.599,-5.593
P16602,42.552,-2.608
P6480,39.276,-3.675
P17305,42.780,-3.822
P97,36.450,-5.752
P406,36.798,-2.634
P12965,41.517,-3.195
P11052,40.847,-2.496
P18520,43.144,-7.164
P9153,40.249,-6.393
P1104,37.196,-2.552
P12787,41.489,-4.398
P8357,39.826,-0.658
P8348,39.852,-1.244
P13461,41.660,-2.921
P4065,38.359,-1.474
P113,36.500,-5.876
P8820,39.754,2.925
P13492,41.588,-0.851
P10251,40.432,0.246
P519,36.932,-4.002
P478,36.832,-2.134
P12709,41.254,0.790
P19208,43.330,-8.197
P9774,40.409,-2.913
P1041,37.249,-6.502
P2515,37.794,-2.460
P14851,41.996,-1.021
P6742,39.399,-5.482
P9969,40.329,0.302
P9253,39.903,2.944
P17476,42.841,-4.501
P11046,40.859,-2.892
P15705,42.316,-3.161
P6366,39.168,-1.678
P8457,39.981,-3.912
P12644,41.424,-3.533
P432,36.895,-5.002
P7771,39.638,-0.933
P5143,38.836,-4.203
P11482,40.999,-2.554
P8132,39.899,-5.544
P19220,43.342,-7.373
P9872,40.500,-6.066
P4409,38.599,-5.425
P4754,38.603,-1.330
P14598,42.050,-6.269
P7619,39.625,-1.844
P11711,41.149,-6.398
P8905,40.130,-3.842
P15914,42.298,-1.065
P3772,38.325,-3.643
P17913,42.761,0.743
P750,37.092,-4.686
P16555,42.600,-5.796
P9161,40.250,-5.869
P4741,38.635,-2.160
P18526,43.148,-6.753
P12075,41.160,-1.416
P703,36.982,-2.125
P209,36.642,-4.694
P7098,39.361,-0.371
P3267,38.115,-3.206
P8188,39.827,-1.897
P18594,43.087,-2.100
P9526,40.213,-0.365
P5700,39.046,-6.901
P14259,41.950,-5.798
P4403,38.600,-5.808
P38,36.250,-5.691
P11152,40.949,-5.470
P464,36.859,-3.006
P13599,41.744,-4.794
P14591,42.048,-6.740
P6507,39.227,-1.933
P15702,42.321,-3.364
P5001,38.780,-3.884
P6063,39.091,-2.328
P9340,40.269,-3.313
P5880,39.093,-4.712
P18564,43.136,-4.152
P7893,39.738,-2.228
P9252,40.090,0.083
P17314,42.768,-3.209
P13260,41.648,-5.331
P15228,42.020,0.532
P8779,40.044,-2.407
P19453,43.359,-2.840
P16785,42.592,-2.266
P15103,42.185,-7.889
P2887,37.960,-3.022
P9634,40.350,-2.588
P19822,43.548,-6.689
P7901,39.720,-1.708
P15298,42.248,-6.675
P13753,41.800,-5.732
P7439,39.643,-4.701
P5854,39.099,-6.386
P17468,42.846,-5.046
P13855,41.587,1.092
P15474,42.298,-6.743
P15227,42.024,0.465
P1873,37.584,-4.109
P18133,43.013,-9.006
P12306,41.350,-5.800
P3747,38.347,-5.235
P7998,39.843,-4.763
P8331,39.892,-2.350
P1286,37.347,-5.184
P18712,43.200,-6.274
P676,37.028,-3.812
P4816,38.749,-6.449
P15015,42.079,-1.891
P1681,37.415,-1.661
P16683,42.271,2.862
P17606,42.885,-7.909
P3544,38.176,-1.931
P6079,39.053,-1.299
P12171,41.294,-4.802
P2771,37.888,-2.265
P6137,39.196,-6.968
P5412,38.950,-6.064
P9055,40.173,-3.513
P16649,42.419,0.572
P11137,40.949,-6.463
P2755,37.917,-3.277
P15986,42.429,-8.234
P9325,40.287,-4.296
P8721,40.100,-6.196
P15324,42.245,-4.920
P14079,41.899,-6.470
P11662,40.951,-0.104
P13537,41.419,2.145
P17231,42.766,-8.859
P18207,43.033,-3.950
P549,36.882,-2.131
P5745,39.032,-4.005
P9973,40.054,4.147
P3487,38.249,-5.555
P12695,41.304,-0.139
P5201,38.716,-0.488
P15560,42.192,-0.938
P4847,38.739,-4.462
P3613,38.299,-5.618
P16963,42.650,-2.535
P12018,41.247,-5.202
P13600,41.743,-4.727
P10182,40.587,-4.288
P4169,38.467,-3.255
P14126,41.870,-3.315
P10369,40.551,-1.194
P10301,40.650,-5.670
P17375,42.600,0.931
P13859,41.571,1.359
P8930,40.088,-2.208
P16039,42.442,-4.646
P4807,38.745,-7.025
P5508,38.786,0.096
P19396,43.397,-6.825
P14321,41.870,-1.635
P15618,41.963,2.955
P12376,41.249,-1.143
P5253,38.898,-6.706
P4450,38.555,-2.804
P15380,42.151,-1.144
P17001,42.548,0.041
P6587,39.350,-6.194
P7566,39.698,-5.285
P3396,38.165,-3.204
P13648,41.665,-1.515
P8325,39.904,-2.740
P14145,41.834,-2.040
P12766,41.500,-5.800
P5429,38.945,-4.972
P18913,43.241,-4.560
P1301,37.336,-4.242
P6935,39.380,-1.989
P3486,38.249,-5.618
P14938,42.145,-7.079
P13157,41.502,-1.192
P4203,38.393,-1.089
P1313,37.322,-3.489
P393,36.820,-3.444
P15250,41.930,2.006
P5202,38.713,-0.424
P12260,41.085,1.105
P6729,39.400,-6.323
P16415,42.519,-3.288
P11963,41.005,0.764
P751,37.091,-4.623
P2012,37.602,-2.722
P12316,41.347,-5.134
P12041,41.227,-3.673
P17141,42.707,-2.804
P8304,39.934,-4.109
P19456,43.353,-2.634
P1034,37.246,-6.941
P6934,39.382,-2.053
P12163,41.298,-5.335
P8861,40.148,-6.720
P8222,39.560,2.834
P13310,41.582,-1.989
P7225,39.441,-1.013
P3086,38.099,-6.571
P4193,38.419,-1.725
P15650,42.347,-6.879
P5351,38.763,-0.420
P14535,41.782,1.181
P9934,40.431,-1.992
P2595,37.898,-5.367
P5156,38.819,-3.370
P19123,43.239,-2.160
P8564,40.048,-6.653
P9870,40.500,-6.197
P12955,41.531,-3.863
P7353,39.513,-1.527
P19271,43.331,-3.872
P7231,39.424,-0.625
P19572,43.449,-5.587
